sale_id,sale_datetime,model_id,shoe_size,quantity_sold,total_sale_amount,discount_amount,store_name,payment_method,receipt_number,cashier_id,return_flag
1323,2026-03-19 17:58:38,28,37.0,1,8415.00,935.00,city_mall,card,CIT-20260319-01312,CIT_02,f
1324,2026-03-19 18:01:05,132,39.0,2,20500.00,0.00,city_mall,card,CIT-20260319-01313,CIT_02,f
1325,2026-03-19 18:03:44,328,43.0,1,17200.00,0.00,radeo_drive,sbp,RAD-20260319-02110,RAD_05,f
1326,2026-03-19 18:04:38,421,38.0,1,14500.00,0.00,city_mall,card,CIT-20260319-01292,CIT_01,f
1327,2026-03-19 18:08:40,413,40.0,1,5313.00,2277.00,nord,card,NOR-20260319-00859,NOR_04,f
1328,2026-03-19 18:08:59,316,44.0,1,7890.00,0.00,city_mall,card,CIT-20260319-01304,CIT_02,f
1329,2026-03-19 18:09:47,322,43.0,1,12590.00,0.00,atmosphera,card,ATM-20260319-01760,ATM_05,t
1330,2026-03-19 18:18:53,195,38.0,2,18200.00,0.00,atmosphera,card,ATM-20260319-01759,ATM_04,f
1331,2026-03-19 18:19:42,141,39.0,1,6790.00,0.00,city_mall,card,CIT-20260319-01311,CIT_02,f
1332,2026-03-19 18:23:32,192,38.0,1,4275.00,1425.00,city_mall,card,CIT-20260319-01294,CIT_02,f
1333,2026-03-19 18:25:52,188,40.0,1,8550.00,2850.00,academ,cash,ACA-20260319-00309,ACA_07,f
1334,2026-03-19 18:30:55,192,39.0,1,5700.00,0.00,nord,cash,NOR-20260319-00862,NOR_01,f
1335,2026-03-19 18:35:01,245,39.0,3,25950.00,0.00,academ,card,ACA-20260319-00301,ACA_04,f
1336,2026-03-19 18:43:30,58,38.0,1,8790.00,0.00,atmosphera,card,ATM-20260319-01768,ATM_01,f
1337,2026-03-19 18:50:12,75,40.0,1,11000.00,0.00,academ,card,ACA-20260319-00308,ACA_03,f
1338,2026-03-19 18:51:21,96,38.0,1,6570.00,730.00,atmosphera,cash,ATM-20260319-01764,ATM_04,f
1339,2026-03-19 19:07:14,81,42.0,1,13000.00,0.00,city_mall,card,CIT-20260319-01306,CIT_02,f
1340,2026-03-19 19:26:21,65,41.0,1,5560.00,1390.00,city_mall,card,CIT-20260319-01301,CIT_02,f
1341,2026-03-19 19:51:14,315,38.0,1,5700.00,0.00,atmosphera,sbp,ATM-20260319-01765,ATM_05,f
1342,2026-03-19 19:54:31,60,37.0,1,5150.00,0.00,atmosphera,cash,ATM-20260319-01766,ATM_05,f
1343,2026-03-19 20:31:08,237,40.0,1,15790.00,0.00,radeo_drive,card,RAD-20260319-02111,RAD_05,f
1344,2026-03-19 20:52:09,267,40.0,1,3937.50,1312.50,city_mall,card,CIT-20260319-01300,CIT_02,f
1345,2026-03-19 21:33:46,239,36.0,1,12325.00,2175.00,atmosphera,cash,ATM-20260319-01769,ATM_01,f
1346,2026-03-19 21:42:58,387,39.0,2,11700.00,0.00,atmosphera,cash,ATM-20260319-01767,ATM_04,f
1347,2026-03-19 21:44:30,7,40.0,1,4762.50,1587.50,academ,card,ACA-20260319-00306,ACA_07,f
1348,2026-03-19 21:55:03,256,38.0,1,4490.00,0.00,radeo_drive,card,RAD-20260319-02109,RAD_05,f
1349,2026-03-20 11:05:27,43,36.0,1,7690.00,0.00,academ,card,ACA-20260320-00314,ACA_03,f
1350,2026-03-20 11:44:50,1,37.0,1,9050.00,0.00,atmosphera,sbp,ATM-20260320-01780,ATM_04,f
1351,2026-03-20 11:59:13,33,39.0,3,37050.00,0.00,city_mall,card,CIT-20260320-01318,CIT_02,f
1352,2026-03-20 12:46:39,173,38.0,1,7150.00,0.00,city_mall,card,CIT-20260320-01315,CIT_01,f
1353,2026-03-20 12:57:39,82,41.0,1,8950.00,0.00,nord,card,NOR-20260320-00867,NOR_03,f
1354,2026-03-20 13:06:29,36,37.0,1,5220.00,580.00,radeo_drive,card,RAD-20260320-02122,RAD_05,f
1355,2026-03-20 13:10:36,3,40.0,1,8890.00,0.00,atmosphera,card,ATM-20260320-01772,ATM_04,f
1356,2026-03-20 13:10:59,424,39.5,1,5790.00,0.00,atmosphera,cash,ATM-20260320-01776,ATM_04,f
1357,2026-03-20 13:19:25,272,42.0,1,8390.00,0.00,radeo_drive,sbp,RAD-20260320-02116,RAD_05,f
1358,2026-03-20 13:37:22,53,41.0,1,9642.50,507.50,city_mall,card,CIT-20260320-01314,CIT_04,f
1359,2026-03-20 13:44:28,370,40.0,1,18850.00,0.00,academ,card,ACA-20260320-00316,ACA_07,f
1360,2026-03-20 13:48:07,35,42.0,2,20230.00,3570.00,nord,card,NOR-20260320-00868,NOR_03,f
1361,2026-03-20 13:49:24,392,41.0,2,11380.00,0.00,nord,card,NOR-20260320-00871,NOR_01,f
1362,2026-03-20 13:54:27,235,39.0,1,13590.00,0.00,city_mall,sbp,CIT-20260320-01325,CIT_01,f
1363,2026-03-20 14:23:28,315,43.0,1,5700.00,0.00,academ,card,ACA-20260320-00322,ACA_03,f
1364,2026-03-20 14:27:09,3,40.0,1,8001.00,889.00,radeo_drive,card,RAD-20260320-02118,RAD_03,f
1365,2026-03-20 14:32:43,454,41.0,1,12650.00,0.00,nord,card,NOR-20260320-00866,NOR_01,f
1366,2026-03-20 14:57:09,133,37.0,1,7981.50,1408.50,atmosphera,card,ATM-20260320-01773,ATM_04,f
1367,2026-03-20 14:58:22,317,36.0,1,4790.00,0.00,academ,card,ACA-20260320-00317,ACA_07,f
1368,2026-03-20 15:00:07,101,39.5,1,11490.00,0.00,atmosphera,cash,ATM-20260320-01782,ATM_04,f
1369,2026-03-20 15:05:20,455,41.0,1,11400.00,0.00,academ,card,ACA-20260320-00315,ACA_07,f
1370,2026-03-20 15:07:36,404,39.5,2,19824.00,4956.00,radeo_drive,card,RAD-20260320-02123,RAD_05,f
1371,2026-03-20 15:12:30,196,44.0,1,11690.00,0.00,radeo_drive,sbp,RAD-20260320-02120,RAD_05,f
1372,2026-03-20 15:41:17,178,39.0,1,4867.50,1622.50,academ,card,ACA-20260320-00323,ACA_03,f
1373,2026-03-20 15:43:06,404,42.0,1,12390.00,0.00,city_mall,card,CIT-20260320-01327,CIT_04,f
1374,2026-03-20 16:11:28,451,42.0,1,10191.50,1798.50,city_mall,card,CIT-20260320-01319,CIT_02,f
1375,2026-03-20 16:12:00,311,40.0,1,5085.00,565.00,nord,card,NOR-20260320-00874,NOR_03,t
1376,2026-03-20 16:24:18,332,41.0,1,12850.00,0.00,city_mall,card,CIT-20260320-01323,CIT_04,f
1377,2026-03-20 16:24:24,417,39.5,2,12580.00,0.00,nord,card,NOR-20260320-00865,NOR_03,f
1378,2026-03-20 16:32:14,287,36.0,1,9250.00,0.00,atmosphera,card,ATM-20260320-01783,ATM_04,f
1379,2026-03-20 16:41:24,49,43.0,1,5300.00,0.00,atmosphera,card,ATM-20260320-01781,ATM_02,f
1380,2026-03-20 16:44:36,180,38.0,1,6650.00,0.00,nord,card,NOR-20260320-00872,NOR_03,f
1381,2026-03-20 16:57:42,204,37.5,1,9200.00,0.00,radeo_drive,cash,RAD-20260320-02124,RAD_05,f
1382,2026-03-20 16:58:54,84,42.0,1,3990.00,0.00,nord,cash,NOR-20260320-00873,NOR_03,f
1383,2026-03-20 16:59:51,75,41.0,1,11000.00,0.00,academ,card,ACA-20260320-00313,ACA_07,f
1384,2026-03-20 17:03:07,42,39.0,1,12350.00,0.00,atmosphera,card,ATM-20260320-01777,ATM_02,f
1385,2026-03-20 17:09:25,92,41.0,1,6390.00,0.00,city_mall,card,CIT-20260320-01328,CIT_04,f
1386,2026-03-20 17:36:02,467,43.0,1,19600.00,0.00,academ,cash,ACA-20260320-00321,ACA_03,f
1387,2026-03-20 17:43:10,100,39.0,1,5590.00,0.00,academ,card,ACA-20260320-00319,ACA_03,f
1388,2026-03-20 17:45:18,26,38.0,1,4267.50,1422.50,city_mall,card,CIT-20260320-01322,CIT_02,f
1389,2026-03-20 18:04:42,461,42.0,1,17590.00,0.00,academ,card,ACA-20260320-00318,ACA_07,f
1390,2026-03-20 18:08:54,360,43.0,1,4350.00,0.00,academ,cash,ACA-20260320-00326,ACA_03,f
1391,2026-03-20 18:24:27,94,37.0,1,7650.00,0.00,city_mall,card,CIT-20260320-01320,CIT_01,f
1392,2026-03-20 18:28:13,390,43.0,2,12100.00,0.00,academ,card,ACA-20260320-00325,ACA_07,f
1393,2026-03-20 18:31:23,151,37.0,1,4050.00,0.00,radeo_drive,card,RAD-20260320-02121,RAD_05,f
1394,2026-03-20 18:33:27,7,40.0,1,6350.00,0.00,nord,sbp,NOR-20260320-00870,NOR_03,f
1395,2026-03-20 18:40:46,344,36.0,1,3847.50,202.50,atmosphera,card,ATM-20260320-01778,ATM_02,f
1396,2026-03-20 18:42:15,40,38.0,1,11690.00,0.00,radeo_drive,sbp,RAD-20260320-02119,RAD_03,f
1397,2026-03-20 18:47:41,30,38.0,1,10750.00,0.00,atmosphera,card,ATM-20260320-01774,ATM_04,f
1398,2026-03-20 19:19:44,74,38.0,1,7550.00,0.00,atmosphera,cash,ATM-20260320-01779,ATM_04,f
1399,2026-03-20 19:33:24,61,41.0,1,7490.00,0.00,academ,card,ACA-20260320-00324,ACA_03,f
1400,2026-03-20 19:51:30,449,41.0,1,9450.00,1050.00,city_mall,card,CIT-20260320-01326,CIT_02,f
1401,2026-03-20 19:52:00,455,40.0,1,11400.00,0.00,nord,cash,NOR-20260320-00869,NOR_01,f
1402,2026-03-20 19:52:37,422,44.0,1,6890.00,0.00,city_mall,card,CIT-20260320-01316,CIT_01,f
1403,2026-03-20 20:02:08,254,39.0,1,8590.00,0.00,academ,card,ACA-20260320-00320,ACA_03,f
1404,2026-03-20 20:18:10,376,42.0,1,13761.00,1529.00,city_mall,card,CIT-20260320-01317,CIT_02,f
1405,2026-03-20 20:20:07,102,38.5,2,9342.00,1038.00,city_mall,card,CIT-20260320-01321,CIT_04,f
1406,2026-03-20 20:34:16,50,35.0,1,9700.00,0.00,radeo_drive,sbp,RAD-20260320-02117,RAD_05,f
1407,2026-03-20 20:48:50,404,43.0,1,12390.00,0.00,atmosphera,card,ATM-20260320-01771,ATM_04,f
1408,2026-03-20 20:50:54,267,36.0,1,5250.00,0.00,atmosphera,card,ATM-20260320-01775,ATM_04,f
1409,2026-03-20 20:53:28,222,39.0,1,9590.00,0.00,city_mall,card,CIT-20260320-01324,CIT_01,f
1410,2026-03-21 10:37:17,199,42.0,1,11690.00,0.00,city_mall,card,CIT-20260321-01332,CIT_04,f
1411,2026-03-21 10:37:22,91,39.0,1,4790.00,0.00,radeo_drive,card,RAD-20260321-02133,RAD_04,f
1412,2026-03-21 10:43:27,121,40.0,1,8502.50,447.50,atmosphera,cash,ATM-20260321-01801,ATM_04,f
1413,2026-03-21 10:57:10,239,37.0,1,14500.00,0.00,atmosphera,card,ATM-20260321-01800,ATM_06,f
1414,2026-03-21 11:05:25,33,36.0,1,12350.00,0.00,academ,sbp,ACA-20260321-00355,ACA_01,f
1415,2026-03-21 11:20:04,357,36.0,2,18400.00,0.00,atmosphera,card,ATM-20260321-01786,ATM_04,f
1416,2026-03-21 11:30:16,300,37.0,1,14050.00,0.00,nord,card,NOR-20260321-00879,NOR_01,f
1417,2026-03-21 11:57:10,287,38.0,1,9250.00,0.00,city_mall,card,CIT-20260321-01329,CIT_06,f
1418,2026-03-21 12:13:41,55,36.0,1,4403.00,1887.00,atmosphera,sbp,ATM-20260321-01791,ATM_04,f
1419,2026-03-21 12:25:47,305,38.0,1,11400.00,0.00,nord,cash,NOR-20260321-00880,NOR_07,f
1420,2026-03-21 12:35:06,218,36.0,1,8050.00,0.00,academ,cash,ACA-20260321-00350,ACA_03,f
1421,2026-03-21 12:40:37,177,37.0,1,6872.00,1718.00,academ,sbp,ACA-20260321-00336,ACA_06,f
1422,2026-03-21 12:41:33,4,37.0,1,9550.00,0.00,nord,sbp,NOR-20260321-00887,NOR_01,f
1423,2026-03-21 12:41:44,2,40.0,1,4581.50,808.50,atmosphera,sbp,ATM-20260321-01785,ATM_06,f
1424,2026-03-21 12:45:04,23,39.0,1,8690.00,0.00,academ,cash,ACA-20260321-00328,ACA_01,f
1425,2026-03-21 12:46:31,328,45.0,1,17200.00,0.00,city_mall,card,CIT-20260321-01331,CIT_02,f
1426,2026-03-21 12:50:35,301,40.0,1,9592.50,3197.50,nord,sbp,NOR-20260321-00878,NOR_04,f
1427,2026-03-21 12:54:05,171,38.0,1,6561.00,729.00,academ,card,ACA-20260321-00339,ACA_03,f
1428,2026-03-21 12:55:01,249,37.5,1,3750.00,0.00,academ,card,ACA-20260321-00343,ACA_06,f
1429,2026-03-21 13:04:42,258,37.0,1,8746.50,1543.50,city_mall,card,CIT-20260321-01337,CIT_04,f
1430,2026-03-21 13:27:56,217,35.0,1,12390.00,0.00,city_mall,sbp,CIT-20260321-01340,CIT_06,f
1431,2026-03-21 13:31:32,130,40.0,1,4505.00,795.00,city_mall,card,CIT-20260321-01333,CIT_02,f
1432,2026-03-21 13:47:14,183,38.0,1,6690.00,0.00,nord,card,NOR-20260321-00881,NOR_04,f
1433,2026-03-21 13:48:02,31,38.0,1,14790.00,0.00,atmosphera,cash,ATM-20260321-01792,ATM_02,f
1434,2026-03-21 13:49:52,81,41.0,2,26000.00,0.00,nord,card,NOR-20260321-00888,NOR_07,f
1435,2026-03-21 13:54:46,292,36.0,1,8541.00,949.00,radeo_drive,card,RAD-20260321-02134,RAD_03,f
1436,2026-03-21 14:02:46,41,36.0,1,8650.00,0.00,nord,sbp,NOR-20260321-00886,NOR_04,f
1437,2026-03-21 14:06:27,27,41.0,1,12390.00,0.00,academ,sbp,ACA-20260321-00358,ACA_06,f
1438,2026-03-21 14:07:12,282,40.0,1,5850.00,0.00,academ,card,ACA-20260321-00330,ACA_06,f
1439,2026-03-21 14:10:37,325,44.0,1,7011.00,779.00,academ,card,ACA-20260321-00341,ACA_01,f
1440,2026-03-21 14:11:24,199,42.0,1,11690.00,0.00,city_mall,card,CIT-20260321-01336,CIT_02,f
1441,2026-03-21 14:13:21,13,40.0,1,7011.00,779.00,academ,sbp,ACA-20260321-00348,ACA_01,f
1442,2026-03-21 14:22:33,252,38.0,1,6200.00,0.00,nord,card,NOR-20260321-00901,NOR_03,f
1443,2026-03-21 14:24:28,101,37.5,1,9766.50,1723.50,city_mall,card,CIT-20260321-01341,CIT_04,f
1444,2026-03-21 14:50:27,163,38.0,1,4940.00,260.00,atmosphera,sbp,ATM-20260321-01804,ATM_06,f
1445,2026-03-21 14:52:34,135,39.0,1,9900.00,1100.00,atmosphera,card,ATM-20260321-01787,ATM_06,f
1446,2026-03-21 14:57:10,29,37.0,1,8500.00,0.00,academ,sbp,ACA-20260321-00353,ACA_03,f
1447,2026-03-21 15:02:12,187,37.0,1,12000.00,0.00,atmosphera,card,ATM-20260321-01797,ATM_04,f
1448,2026-03-21 15:03:03,70,37.0,1,6300.00,0.00,academ,sbp,ACA-20260321-00356,ACA_03,f
1449,2026-03-21 15:12:38,278,37.0,1,6860.00,2940.00,city_mall,card,CIT-20260321-01330,CIT_04,f
1450,2026-03-21 15:17:43,55,39.0,2,12580.00,0.00,nord,card,NOR-20260321-00877,NOR_04,f
1451,2026-03-21 15:24:40,344,40.0,2,8100.00,0.00,nord,sbp,NOR-20260321-00900,NOR_07,f
1452,2026-03-21 15:31:32,330,42.0,1,16500.00,0.00,city_mall,card,CIT-20260321-01338,CIT_02,f
1453,2026-03-21 15:31:56,445,42.0,1,7390.00,0.00,academ,cash,ACA-20260321-00345,ACA_01,f
1454,2026-03-21 15:32:04,345,45.0,1,3560.00,890.00,radeo_drive,card,RAD-20260321-02127,RAD_03,f
1455,2026-03-21 15:32:54,97,40.0,1,6500.00,0.00,radeo_drive,card,RAD-20260321-02126,RAD_04,f
1456,2026-03-21 15:34:10,452,42.0,1,5550.00,0.00,atmosphera,card,ATM-20260321-01793,ATM_06,f
1457,2026-03-21 15:34:45,244,37.0,1,14300.00,0.00,atmosphera,card,ATM-20260321-01788,ATM_02,f
1458,2026-03-21 15:44:03,281,37.0,1,10800.00,0.00,academ,card,ACA-20260321-00347,ACA_06,f
1459,2026-03-21 15:50:48,236,36.0,1,6927.50,1222.50,radeo_drive,sbp,RAD-20260321-02129,RAD_04,f
1460,2026-03-21 16:02:33,434,41.0,1,10790.00,0.00,atmosphera,card,ATM-20260321-01794,ATM_01,f
1461,2026-03-21 16:05:51,315,44.0,1,5700.00,0.00,academ,sbp,ACA-20260321-00327,ACA_01,f
1462,2026-03-21 16:07:16,33,38.0,1,12350.00,0.00,city_mall,card,CIT-20260321-01334,CIT_04,f
1463,2026-03-21 16:11:00,270,38.0,1,4207.50,742.50,atmosphera,cash,ATM-20260321-01790,ATM_06,f
1464,2026-03-21 16:12:54,421,39.0,1,13775.00,725.00,nord,sbp,NOR-20260321-00889,NOR_01,f
1465,2026-03-21 16:17:08,33,38.0,1,12350.00,0.00,academ,card,ACA-20260321-00340,ACA_01,f
1466,2026-03-21 16:29:56,254,37.0,1,6872.00,1718.00,radeo_drive,card,RAD-20260321-02125,RAD_04,f
1467,2026-03-21 16:29:57,138,37.0,1,11900.00,0.00,nord,sbp,NOR-20260321-00899,NOR_03,f
1468,2026-03-21 16:31:59,263,37.0,1,5650.00,0.00,radeo_drive,card,RAD-20260321-02135,RAD_04,f
1469,2026-03-21 16:32:16,191,39.0,1,4050.00,0.00,nord,card,NOR-20260321-00897,NOR_01,f
1470,2026-03-21 16:36:31,18,37.0,1,8650.00,0.00,atmosphera,card,ATM-20260321-01795,ATM_01,f
1471,2026-03-21 16:45:04,458,41.0,1,9650.00,0.00,nord,sbp,NOR-20260321-00893,NOR_03,f
1472,2026-03-21 16:45:46,382,41.0,1,16100.00,0.00,academ,card,ACA-20260321-00333,ACA_03,f
1473,2026-03-21 17:05:04,150,37.0,1,5990.00,0.00,nord,card,NOR-20260321-00885,NOR_01,f
1474,2026-03-21 17:05:52,421,37.0,1,14500.00,0.00,nord,card,NOR-20260321-00884,NOR_07,f
1475,2026-03-21 17:21:29,126,39.0,1,7990.00,0.00,radeo_drive,cash,RAD-20260321-02128,RAD_04,f
1476,2026-03-21 17:24:55,68,41.0,1,4350.00,0.00,academ,card,ACA-20260321-00352,ACA_01,f
1477,2026-03-21 17:32:25,309,41.0,1,16190.00,0.00,nord,cash,NOR-20260321-00882,NOR_01,f
1478,2026-03-21 17:34:34,50,39.0,1,9700.00,0.00,city_mall,card,CIT-20260321-01339,CIT_06,t
1479,2026-03-21 17:41:13,45,39.0,1,7290.00,0.00,academ,sbp,ACA-20260321-00344,ACA_01,f
1480,2026-03-21 17:51:58,68,37.0,1,4350.00,0.00,radeo_drive,card,RAD-20260321-02136,RAD_04,f
1481,2026-03-21 17:56:11,412,42.0,1,6190.00,0.00,radeo_drive,card,RAD-20260321-02137,RAD_04,f
1482,2026-03-21 17:58:53,375,44.0,1,12250.00,0.00,radeo_drive,card,RAD-20260321-02130,RAD_04,f
1483,2026-03-21 17:59:45,187,35.0,1,12000.00,0.00,academ,card,ACA-20260321-00338,ACA_06,f
1484,2026-03-21 18:06:35,355,39.0,1,11800.00,0.00,nord,card,NOR-20260321-00896,NOR_03,f
1485,2026-03-21 18:10:31,118,38.0,1,7150.00,0.00,academ,cash,ACA-20260321-00354,ACA_01,f
1486,2026-03-21 18:12:29,405,43.0,1,10350.00,0.00,nord,card,NOR-20260321-00895,NOR_04,f
1487,2026-03-21 18:15:51,60,38.0,1,5150.00,0.00,academ,card,ACA-20260321-00346,ACA_01,f
1488,2026-03-21 18:23:35,416,40.0,1,9550.00,0.00,academ,card,ACA-20260321-00331,ACA_01,f
1489,2026-03-21 18:28:15,238,41.0,1,13110.00,690.00,academ,card,ACA-20260321-00351,ACA_06,f
1490,2026-03-21 18:29:43,363,41.0,1,6250.00,0.00,academ,sbp,ACA-20260321-00335,ACA_01,f
1491,2026-03-21 18:32:33,156,37.0,1,7390.00,0.00,nord,sbp,NOR-20260321-00890,NOR_07,f
1492,2026-03-21 18:37:22,271,39.0,1,4790.00,0.00,nord,card,NOR-20260321-00894,NOR_01,f
1493,2026-03-21 18:39:56,5,41.0,1,5785.50,304.50,academ,card,ACA-20260321-00332,ACA_06,f
1494,2026-03-21 18:42:57,165,41.0,1,15760.50,829.50,atmosphera,card,ATM-20260321-01789,ATM_02,f
1495,2026-03-21 18:43:45,99,37.0,1,7950.00,0.00,nord,card,NOR-20260321-00883,NOR_03,t
1496,2026-03-21 18:45:45,103,41.0,1,4990.00,0.00,academ,card,ACA-20260321-00329,ACA_01,f
1497,2026-03-21 18:46:57,30,39.0,1,10750.00,0.00,academ,cash,ACA-20260321-00342,ACA_01,f
1498,2026-03-21 18:49:15,305,38.0,1,11400.00,0.00,nord,card,NOR-20260321-00898,NOR_01,f
1499,2026-03-21 18:52:36,92,40.0,1,6390.00,0.00,academ,card,ACA-20260321-00334,ACA_06,f
1500,2026-03-21 18:55:03,177,40.0,1,8590.00,0.00,academ,card,ACA-20260321-00337,ACA_06,f
1501,2026-03-21 19:20:46,122,42.0,1,10260.00,540.00,academ,cash,ACA-20260321-00349,ACA_03,f
1502,2026-03-21 19:22:38,391,43.0,1,3790.00,0.00,atmosphera,sbp,ATM-20260321-01796,ATM_04,f
1503,2026-03-21 19:23:15,353,39.0,1,10881.00,1209.00,nord,card,NOR-20260321-00891,NOR_03,f
1504,2026-03-21 19:25:22,108,38.0,1,4450.00,0.00,nord,card,NOR-20260321-00892,NOR_04,t
1505,2026-03-21 19:30:17,477,42.0,1,9775.50,514.50,atmosphera,card,ATM-20260321-01784,ATM_02,f
1506,2026-03-21 19:38:35,288,35.0,1,11450.00,0.00,atmosphera,card,ATM-20260321-01798,ATM_04,f
1507,2026-03-21 19:38:42,152,37.0,2,10300.00,0.00,radeo_drive,card,RAD-20260321-02131,RAD_03,f
1508,2026-03-21 19:40:44,75,41.0,2,22000.00,0.00,atmosphera,card,ATM-20260321-01802,ATM_04,f
1509,2026-03-21 19:41:52,3,40.0,2,17780.00,0.00,atmosphera,card,ATM-20260321-01803,ATM_04,f
1510,2026-03-21 19:46:39,362,41.5,1,4275.00,1425.00,atmosphera,card,ATM-20260321-01799,ATM_06,f
1511,2026-03-21 20:37:16,89,36.0,1,5100.00,0.00,nord,cash,NOR-20260321-00876,NOR_01,f
1512,2026-03-21 20:41:13,22,44.0,1,4491.00,499.00,nord,card,NOR-20260321-00875,NOR_01,f
1513,2026-03-21 20:41:43,12,38.0,1,6490.00,0.00,academ,sbp,ACA-20260321-00357,ACA_03,t
1514,2026-03-21 20:49:42,190,38.0,1,5600.00,0.00,radeo_drive,sbp,RAD-20260321-02132,RAD_04,f
1515,2026-03-21 21:06:47,103,38.0,1,4990.00,0.00,city_mall,card,CIT-20260321-01335,CIT_06,t
1516,2026-03-22 10:26:36,304,36.0,1,11750.00,0.00,radeo_drive,card,RAD-20260322-02146,RAD_05,f
1517,2026-03-22 11:25:23,410,43.0,1,5590.00,0.00,academ,card,ACA-20260322-00362,ACA_06,f
1518,2026-03-22 11:25:43,100,41.0,1,5031.00,559.00,nord,card,NOR-20260322-00902,NOR_06,f
1519,2026-03-22 11:36:52,134,40.0,1,4950.00,0.00,radeo_drive,card,RAD-20260322-02148,RAD_01,f
1520,2026-03-22 11:57:46,369,42.0,1,8350.00,0.00,academ,sbp,ACA-20260322-00369,ACA_02,f
1521,2026-03-22 11:59:11,389,40.5,3,15300.00,0.00,radeo_drive,cash,RAD-20260322-02140,RAD_01,f
1522,2026-03-22 12:16:41,258,41.0,1,10290.00,0.00,academ,cash,ACA-20260322-00370,ACA_02,f
1523,2026-03-22 12:33:46,275,39.0,1,10790.00,0.00,atmosphera,card,ATM-20260322-01809,ATM_04,f
1524,2026-03-22 12:43:46,197,39.0,1,6500.00,0.00,radeo_drive,card,RAD-20260322-02147,RAD_05,f
1525,2026-03-22 12:45:24,119,40.0,1,8950.00,0.00,city_mall,card,CIT-20260322-01343,CIT_01,f
1526,2026-03-22 12:47:04,195,41.0,1,9100.00,0.00,radeo_drive,card,RAD-20260322-02139,RAD_01,f
1527,2026-03-22 12:55:16,34,37.0,2,12700.00,0.00,nord,cash,NOR-20260322-00905,NOR_07,f
1528,2026-03-22 13:07:12,437,41.0,1,4950.00,0.00,academ,cash,ACA-20260322-00373,ACA_05,f
1529,2026-03-22 13:23:02,121,38.5,1,8950.00,0.00,academ,card,ACA-20260322-00359,ACA_06,f
1530,2026-03-22 13:23:21,419,42.5,1,9400.00,0.00,academ,sbp,ACA-20260322-00368,ACA_02,f
1531,2026-03-22 13:30:20,401,43.0,1,5890.00,0.00,nord,card,NOR-20260322-00903,NOR_02,f
1532,2026-03-22 13:34:21,321,44.0,1,9550.00,0.00,academ,card,ACA-20260322-00378,ACA_02,f
1533,2026-03-22 13:39:47,27,39.0,1,12390.00,0.00,academ,card,ACA-20260322-00366,ACA_06,f
1534,2026-03-22 13:55:54,71,40.0,1,4190.00,0.00,academ,card,ACA-20260322-00375,ACA_02,f
1535,2026-03-22 14:04:03,465,44.0,1,15320.00,3830.00,radeo_drive,card,RAD-20260322-02138,RAD_05,f
1536,2026-03-22 14:14:24,368,41.0,1,15290.00,0.00,atmosphera,card,ATM-20260322-01808,ATM_05,f
1537,2026-03-22 14:23:39,234,40.0,1,11200.50,589.50,nord,cash,NOR-20260322-00915,NOR_02,f
1538,2026-03-22 14:27:52,286,36.0,1,8750.00,0.00,radeo_drive,card,RAD-20260322-02143,RAD_05,f
1539,2026-03-22 14:28:43,150,41.0,1,5091.50,898.50,radeo_drive,card,RAD-20260322-02142,RAD_01,f
1540,2026-03-22 14:32:03,190,38.0,1,5600.00,0.00,city_mall,card,CIT-20260322-01345,CIT_01,f
1541,2026-03-22 14:49:19,67,39.0,1,9250.00,0.00,city_mall,card,CIT-20260322-01342,CIT_02,f
1542,2026-03-22 15:17:09,217,38.0,2,22302.00,2478.00,atmosphera,card,ATM-20260322-01807,ATM_06,f
1543,2026-03-22 15:17:30,91,39.0,1,4311.00,479.00,nord,card,NOR-20260322-00916,NOR_06,f
1544,2026-03-22 15:18:04,463,40.0,1,18790.00,0.00,academ,card,ACA-20260322-00360,ACA_06,f
1545,2026-03-22 15:22:35,393,42.0,1,4000.00,1000.00,academ,card,ACA-20260322-00382,ACA_02,f
1546,2026-03-22 15:40:36,373,42.0,1,10242.50,1807.50,radeo_drive,sbp,RAD-20260322-02141,RAD_05,f
1547,2026-03-22 15:43:22,436,39.0,1,3720.00,930.00,city_mall,card,CIT-20260322-01346,CIT_05,f
1548,2026-03-22 16:04:17,70,39.0,1,6300.00,0.00,atmosphera,card,ATM-20260322-01805,ATM_05,f
1549,2026-03-22 16:08:45,406,42.0,1,9850.00,0.00,academ,card,ACA-20260322-00364,ACA_06,f
1550,2026-03-22 16:22:09,286,40.0,1,7875.00,875.00,nord,cash,NOR-20260322-00906,NOR_07,f
1551,2026-03-22 16:31:45,158,37.0,1,5300.00,0.00,academ,sbp,ACA-20260322-00367,ACA_02,f
1552,2026-03-22 16:38:32,41,36.0,1,8650.00,0.00,academ,sbp,ACA-20260322-00363,ACA_06,f
1553,2026-03-22 16:41:51,81,40.0,1,13000.00,0.00,academ,cash,ACA-20260322-00379,ACA_02,f
1554,2026-03-22 16:48:57,244,39.0,1,14300.00,0.00,city_mall,card,CIT-20260322-01348,CIT_05,f
1555,2026-03-22 16:52:43,136,39.0,1,5992.00,1498.00,academ,card,ACA-20260322-00372,ACA_05,f
1556,2026-03-22 16:57:32,261,40.0,1,7550.00,0.00,academ,card,ACA-20260322-00365,ACA_05,f
1557,2026-03-22 16:57:35,175,37.0,1,6650.00,0.00,radeo_drive,card,RAD-20260322-02149,RAD_03,f
